cell_id,icp_type,query,lat,lng,zoom,priority
eng-st-austell-q7,adjacent,cellar tanking,50.34,-4.79,13,P2
eng-st-austell-q8,adjacent,mini piling,50.34,-4.79,13,P2
eng-st-austell-q9,adjacent,wall tie replacement,50.34,-4.79,13,P2
eng-truro-q0,foundation,underpinning,50.2632,-5.051,13,P1
eng-truro-q1,foundation,subsidence repair,50.2632,-5.051,13,P1
eng-truro-q2,foundation,structural repair,50.2632,-5.051,13,P1
eng-truro-q3,foundation,foundation repair,50.2632,-5.051,13,P1
eng-truro-q4,adjacent,damp proofing,50.2632,-5.051,13,P2
eng-truro-q5,adjacent,basement waterproofing,50.2632,-5.051,13,P2
eng-truro-q6,adjacent,structural waterproofing,50.2632,-5.051,13,P2
eng-truro-q7,adjacent,cellar tanking,50.2632,-5.051,13,P2
eng-truro-q8,adjacent,mini piling,50.2632,-5.051,13,P2
eng-truro-q9,adjacent,wall tie replacement,50.2632,-5.051,13,P2
eng-penzance-q0,foundation,underpinning,50.1186,-5.537,13,P1
eng-penzance-q1,foundation,subsidence repair,50.1186,-5.537,13,P1
eng-penzance-q2,foundation,structural repair,50.1186,-5.537,13,P1
eng-penzance-q3,foundation,foundation repair,50.1186,-5.537,13,P1
eng-penzance-q4,adjacent,damp proofing,50.1186,-5.537,13,P2
eng-penzance-q5,adjacent,basement waterproofing,50.1186,-5.537,13,P2
eng-penzance-q6,adjacent,structural waterproofing,50.1186,-5.537,13,P2
eng-penzance-q7,adjacent,cellar tanking,50.1186,-5.537,13,P2
eng-penzance-q8,adjacent,mini piling,50.1186,-5.537,13,P2
eng-penzance-q9,adjacent,wall tie replacement,50.1186,-5.537,13,P2
eng-weymouth-q0,foundation,underpinning,50.614,-2.457,13,P1
eng-weymouth-q1,foundation,subsidence repair,50.614,-2.457,13,P1
eng-weymouth-q2,foundation,structural repair,50.614,-2.457,13,P1
eng-weymouth-q3,foundation,foundation repair,50.614,-2.457,13,P1
eng-weymouth-q4,adjacent,damp proofing,50.614,-2.457,13,P2
eng-weymouth-q5,adjacent,basement waterproofing,50.614,-2.457,13,P2
eng-weymouth-q6,adjacent,structural waterproofing,50.614,-2.457,13,P2
eng-weymouth-q7,adjacent,cellar tanking,50.614,-2.457,13,P2
eng-weymouth-q8,adjacent,mini piling,50.614,-2.457,13,P2
eng-weymouth-q9,adjacent,wall tie replacement,50.614,-2.457,13,P2
eng-bournemouth-poole-q0,foundation,underpinning,50.7192,-1.8808,13,P1
eng-bournemouth-poole-q1,foundation,subsidence repair,50.7192,-1.8808,13,P1
eng-bournemouth-poole-q2,foundation,structural repair,50.7192,-1.8808,13,P1
eng-bournemouth-poole-q3,foundation,foundation repair,50.7192,-1.8808,13,P1
eng-bournemouth-poole-q4,adjacent,damp proofing,50.7192,-1.8808,13,P2
eng-bournemouth-poole-q5,adjacent,basement waterproofing,50.7192,-1.8808,13,P2
eng-bournemouth-poole-q6,adjacent,structural waterproofing,50.7192,-1.8808,13,P2
eng-bournemouth-poole-q7,adjacent,cellar tanking,50.7192,-1.8808,13,P2
eng-bournemouth-poole-q8,adjacent,mini piling,50.7192,-1.8808,13,P2
eng-bournemouth-poole-q9,adjacent,wall tie replacement,50.7192,-1.8808,13,P2
eng-salisbury-q0,foundation,underpinning,51.0688,-1.7945,13,P1
eng-salisbury-q1,foundation,subsidence repair,51.0688,-1.7945,13,P1
eng-salisbury-q2,foundation,structural repair,51.0688,-1.7945,13,P1
eng-salisbury-q3,foundation,foundation repair,51.0688,-1.7945,13,P1
eng-salisbury-q4,adjacent,damp proofing,51.0688,-1.7945,13,P2
eng-salisbury-q5,adjacent,basement waterproofing,51.0688,-1.7945,13,P2
eng-salisbury-q6,adjacent,structural waterproofing,51.0688,-1.7945,13,P2
eng-salisbury-q7,adjacent,cellar tanking,51.0688,-1.7945,13,P2
eng-salisbury-q8,adjacent,mini piling,51.0688,-1.7945,13,P2
eng-salisbury-q9,adjacent,wall tie replacement,51.0688,-1.7945,13,P2
eng-swindon-q0,foundation,underpinning,51.5685,-1.7722,13,P1
eng-swindon-q1,foundation,subsidence repair,51.5685,-1.7722,13,P1
eng-swindon-q2,foundation,structural repair,51.5685,-1.7722,13,P1
eng-swindon-q3,foundation,foundation repair,51.5685,-1.7722,13,P1
eng-swindon-q4,adjacent,damp proofing,51.5685,-1.7722,13,P2
eng-swindon-q5,adjacent,basement waterproofing,51.5685,-1.7722,13,P2
eng-swindon-q6,adjacent,structural waterproofing,51.5685,-1.7722,13,P2
eng-swindon-q7,adjacent,cellar tanking,51.5685,-1.7722,13,P2
eng-swindon-q8,adjacent,mini piling,51.5685,-1.7722,13,P2
eng-swindon-q9,adjacent,wall tie replacement,51.5685,-1.7722,13,P2
eng-southampton-q0,foundation,underpinning,50.9097,-1.4044,13,P1
eng-southampton-q1,foundation,subsidence repair,50.9097,-1.4044,13,P1
eng-southampton-q2,foundation,structural repair,50.9097,-1.4044,13,P1
eng-southampton-q3,foundation,foundation repair,50.9097,-1.4044,13,P1
eng-southampton-q4,adjacent,damp proofing,50.9097,-1.4044,13,P2
eng-southampton-q5,adjacent,basement waterproofing,50.9097,-1.4044,13,P2
eng-southampton-q6,adjacent,structural waterproofing,50.9097,-1.4044,13,P2
eng-southampton-q7,adjacent,cellar tanking,50.9097,-1.4044,13,P2
eng-southampton-q8,adjacent,mini piling,50.9097,-1.4044,13,P2
eng-southampton-q9,adjacent,wall tie replacement,50.9097,-1.4044,13,P2
eng-portsmouth-q0,foundation,underpinning,50.8198,-1.088,13,P1
eng-portsmouth-q1,foundation,subsidence repair,50.8198,-1.088,13,P1
eng-portsmouth-q2,foundation,structural repair,50.8198,-1.088,13,P1
eng-portsmouth-q3,foundation,foundation repair,50.8198,-1.088,13,P1
eng-portsmouth-q4,adjacent,damp proofing,50.8198,-1.088,13,P2
eng-portsmouth-q5,adjacent,basement waterproofing,50.8198,-1.088,13,P2
eng-portsmouth-q6,adjacent,structural waterproofing,50.8198,-1.088,13,P2
eng-portsmouth-q7,adjacent,cellar tanking,50.8198,-1.088,13,P2
eng-portsmouth-q8,adjacent,mini piling,50.8198,-1.088,13,P2
eng-portsmouth-q9,adjacent,wall tie replacement,50.8198,-1.088,13,P2
eng-basingstoke-q0,foundation,underpinning,51.2665,-1.087,13,P1
eng-basingstoke-q1,foundation,subsidence repair,51.2665,-1.087,13,P1
eng-basingstoke-q2,foundation,structural repair,51.2665,-1.087,13,P1
eng-basingstoke-q3,foundation,foundation repair,51.2665,-1.087,13,P1
eng-basingstoke-q4,adjacent,damp proofing,51.2665,-1.087,13,P2
eng-basingstoke-q5,adjacent,basement waterproofing,51.2665,-1.087,13,P2
eng-basingstoke-q6,adjacent,structural waterproofing,51.2665,-1.087,13,P2
eng-basingstoke-q7,adjacent,cellar tanking,51.2665,-1.087,13,P2
eng-basingstoke-q8,adjacent,mini piling,51.2665,-1.087,13,P2
eng-basingstoke-q9,adjacent,wall tie replacement,51.2665,-1.087,13,P2
eng-reading-q0,foundation,underpinning,51.4543,-0.9781,13,P1
eng-reading-q1,foundation,subsidence repair,51.4543,-0.9781,13,P1
eng-reading-q2,foundation,structural repair,51.4543,-0.9781,13,P1
eng-reading-q3,foundation,foundation repair,51.4543,-0.9781,13,P1
eng-reading-q4,adjacent,damp proofing,51.4543,-0.9781,13,P2
eng-reading-q5,adjacent,basement waterproofing,51.4543,-0.9781,13,P2
eng-reading-q6,adjacent,structural waterproofing,51.4543,-0.9781,13,P2
eng-reading-q7,adjacent,cellar tanking,51.4543,-0.9781,13,P2
eng-reading-q8,adjacent,mini piling,51.4543,-0.9781,13,P2
eng-reading-q9,adjacent,wall tie replacement,51.4543,-0.9781,13,P2
eng-slough-q0,foundation,underpinning,51.5105,-0.595,13,P1
eng-slough-q1,foundation,subsidence repair,51.5105,-0.595,13,P1
eng-slough-q2,foundation,structural repair,51.5105,-0.595,13,P1
eng-slough-q3,foundation,foundation repair,51.5105,-0.595,13,P1
eng-slough-q4,adjacent,damp proofing,51.5105,-0.595,13,P2
eng-slough-q5,adjacent,basement waterproofing,51.5105,-0.595,13,P2
eng-slough-q6,adjacent,structural waterproofing,51.5105,-0.595,13,P2
eng-slough-q7,adjacent,cellar tanking,51.5105,-0.595,13,P2
eng-slough-q8,adjacent,mini piling,51.5105,-0.595,13,P2
eng-slough-q9,adjacent,wall tie replacement,51.5105,-0.595,13,P2
eng-oxford-q0,foundation,underpinning,51.752,-1.2577,13,P1
eng-oxford-q1,foundation,subsidence repair,51.752,-1.2577,13,P1
eng-oxford-q2,foundation,structural repair,51.752,-1.2577,13,P1
eng-oxford-q3,foundation,foundation repair,51.752,-1.2577,13,P1
eng-oxford-q4,adjacent,damp proofing,51.752,-1.2577,13,P2
eng-oxford-q5,adjacent,basement waterproofing,51.752,-1.2577,13,P2
eng-oxford-q6,adjacent,structural waterproofing,51.752,-1.2577,13,P2
eng-oxford-q7,adjacent,cellar tanking,51.752,-1.2577,13,P2
eng-oxford-q8,adjacent,mini piling,51.752,-1.2577,13,P2
eng-oxford-q9,adjacent,wall tie replacement,51.752,-1.2577,13,P2
eng-aylesbury-q0,foundation,underpinning,51.8156,-0.8084,13,P1
eng-aylesbury-q1,foundation,subsidence repair,51.8156,-0.8084,13,P1
eng-aylesbury-q2,foundation,structural repair,51.8156,-0.8084,13,P1
eng-aylesbury-q3,foundation,foundation repair,51.8156,-0.8084,13,P1
eng-aylesbury-q4,adjacent,damp proofing,51.8156,-0.8084,13,P2
eng-aylesbury-q5,adjacent,basement waterproofing,51.8156,-0.8084,13,P2
eng-aylesbury-q6,adjacent,structural waterproofing,51.8156,-0.8084,13,P2
eng-aylesbury-q7,adjacent,cellar tanking,51.8156,-0.8084,13,P2
eng-aylesbury-q8,adjacent,mini piling,51.8156,-0.8084,13,P2
eng-aylesbury-q9,adjacent,wall tie replacement,51.8156,-0.8084,13,P2
eng-high-wycombe-q0,foundation,underpinning,51.6287,-0.7482,13,P1
