cell_id,icp_type,query,lat,lng,zoom,priority
ca-ukiah-q3,generator,Generac dealer,39.1475,-123.2049,13,P2
ca-ukiah-q4,generator,generator shop,39.1475,-123.2049,13,P2
ca-susanville-q0,generator,generator installation,40.4337,-120.6283,13,P1
ca-susanville-q1,generator,generator dealer,40.4337,-120.6283,13,P1
ca-susanville-q2,generator,standby generator installer,40.4337,-120.6283,13,P1
ca-susanville-q3,generator,Generac dealer,40.4337,-120.6283,13,P2
ca-susanville-q4,generator,generator shop,40.4337,-120.6283,13,P2
ca-mammoth-lakes-q0,generator,generator installation,37.6244,-118.9884,13,P1
ca-mammoth-lakes-q1,generator,generator dealer,37.6244,-118.9884,13,P1
ca-mammoth-lakes-q2,generator,standby generator installer,37.6244,-118.9884,13,P1
ca-mammoth-lakes-q3,generator,Generac dealer,37.6244,-118.9884,13,P2
ca-mammoth-lakes-q4,generator,generator shop,37.6244,-118.9884,13,P2
ca-alturas-q0,generator,generator installation,41.4891,-120.5513,13,P1
ca-alturas-q1,generator,generator dealer,41.4891,-120.5513,13,P1
ca-alturas-q2,generator,standby generator installer,41.4891,-120.5513,13,P1
ca-alturas-q3,generator,Generac dealer,41.4891,-120.5513,13,P2
ca-alturas-q4,generator,generator shop,41.4891,-120.5513,13,P2
co-denver-q0,generator,generator installation,39.7619,-104.8811,13,P1
co-denver-q1,generator,generator dealer,39.7619,-104.8811,13,P1
co-denver-q2,generator,standby generator installer,39.7619,-104.8811,13,P1
co-denver-q3,generator,Generac dealer,39.7619,-104.8811,13,P2
co-denver-q4,generator,generator shop,39.7619,-104.8811,13,P2
co-colorado-springs-q0,generator,generator installation,38.8673,-104.7607,13,P1
co-colorado-springs-q1,generator,generator dealer,38.8673,-104.7607,13,P1
co-colorado-springs-q2,generator,standby generator installer,38.8673,-104.7607,13,P1
co-colorado-springs-q3,generator,Generac dealer,38.8673,-104.7607,13,P2
co-colorado-springs-q4,generator,generator shop,38.8673,-104.7607,13,P2
co-fort-collins-q0,generator,generator installation,40.5482,-105.0648,13,P1
co-fort-collins-q1,generator,generator dealer,40.5482,-105.0648,13,P1
co-fort-collins-q2,generator,standby generator installer,40.5482,-105.0648,13,P1
co-fort-collins-q3,generator,Generac dealer,40.5482,-105.0648,13,P2
co-fort-collins-q4,generator,generator shop,40.5482,-105.0648,13,P2
co-pueblo-q0,generator,generator installation,38.2692,-104.6108,13,P1
co-pueblo-q1,generator,generator dealer,38.2692,-104.6108,13,P1
co-pueblo-q2,generator,standby generator installer,38.2692,-104.6108,13,P1
co-pueblo-q3,generator,Generac dealer,38.2692,-104.6108,13,P2
co-pueblo-q4,generator,generator shop,38.2692,-104.6108,13,P2
co-boulder-q0,generator,generator installation,40.0244,-105.2513,13,P1
co-boulder-q1,generator,generator dealer,40.0244,-105.2513,13,P1
co-boulder-q2,generator,standby generator installer,40.0244,-105.2513,13,P1
co-boulder-q3,generator,Generac dealer,40.0244,-105.2513,13,P2
co-boulder-q4,generator,generator shop,40.0244,-105.2513,13,P2
co-grand-junction-q0,generator,generator installation,39.0891,-108.5675,13,P1
co-grand-junction-q1,generator,generator dealer,39.0891,-108.5675,13,P1
co-grand-junction-q2,generator,standby generator installer,39.0891,-108.5675,13,P1
co-grand-junction-q3,generator,Generac dealer,39.0891,-108.5675,13,P2
co-grand-junction-q4,generator,generator shop,39.0891,-108.5675,13,P2
co-montrose-q0,generator,generator installation,38.4689,-107.859,13,P1
co-montrose-q1,generator,generator dealer,38.4689,-107.859,13,P1
co-montrose-q2,generator,standby generator installer,38.4689,-107.859,13,P1
co-montrose-q3,generator,Generac dealer,38.4689,-107.859,13,P2
co-montrose-q4,generator,generator shop,38.4689,-107.859,13,P2
co-steamboat-springs-q0,generator,generator installation,40.4756,-106.8229,13,P1
co-steamboat-springs-q1,generator,generator dealer,40.4756,-106.8229,13,P1
co-steamboat-springs-q2,generator,standby generator installer,40.4756,-106.8229,13,P1
co-steamboat-springs-q3,generator,Generac dealer,40.4756,-106.8229,13,P2
co-steamboat-springs-q4,generator,generator shop,40.4756,-106.8229,13,P2
co-sterling-q0,generator,generator installation,40.6205,-103.1926,13,P1
co-sterling-q1,generator,generator dealer,40.6205,-103.1926,13,P1
co-sterling-q2,generator,standby generator installer,40.6205,-103.1926,13,P1
co-sterling-q3,generator,Generac dealer,40.6205,-103.1926,13,P2
co-sterling-q4,generator,generator shop,40.6205,-103.1926,13,P2
co-glenwood-springs-q0,generator,generator installation,39.5471,-107.3426,13,P1
co-glenwood-springs-q1,generator,generator dealer,39.5471,-107.3426,13,P1
co-glenwood-springs-q2,generator,standby generator installer,39.5471,-107.3426,13,P1
co-glenwood-springs-q3,generator,Generac dealer,39.5471,-107.3426,13,P2
co-glenwood-springs-q4,generator,generator shop,39.5471,-107.3426,13,P2
co-alamosa-q0,generator,generator installation,37.4745,-105.877,13,P1
co-alamosa-q1,generator,generator dealer,37.4745,-105.877,13,P1
co-alamosa-q2,generator,standby generator installer,37.4745,-105.877,13,P1
co-alamosa-q3,generator,Generac dealer,37.4745,-105.877,13,P2
co-alamosa-q4,generator,generator shop,37.4745,-105.877,13,P2
co-trinidad-q0,generator,generator installation,37.1732,-104.4903,13,P1
co-trinidad-q1,generator,generator dealer,37.1732,-104.4903,13,P1
co-trinidad-q2,generator,standby generator installer,37.1732,-104.4903,13,P1
co-trinidad-q3,generator,Generac dealer,37.1732,-104.4903,13,P2
co-trinidad-q4,generator,generator shop,37.1732,-104.4903,13,P2
co-lamar-q0,generator,generator installation,38.076,-102.6147,13,P1
co-lamar-q1,generator,generator dealer,38.076,-102.6147,13,P1
co-lamar-q2,generator,standby generator installer,38.076,-102.6147,13,P1
co-lamar-q3,generator,Generac dealer,38.076,-102.6147,13,P2
co-lamar-q4,generator,generator shop,38.076,-102.6147,13,P2
co-salida-q0,generator,generator installation,38.5299,-105.998,13,P1
co-salida-q1,generator,generator dealer,38.5299,-105.998,13,P1
co-salida-q2,generator,standby generator installer,38.5299,-105.998,13,P1
co-salida-q3,generator,Generac dealer,38.5299,-105.998,13,P2
co-salida-q4,generator,generator shop,38.5299,-105.998,13,P2
ct-bridgeport-q0,generator,generator installation,41.1874,-73.1958,13,P1
ct-bridgeport-q1,generator,generator dealer,41.1874,-73.1958,13,P1
ct-bridgeport-q2,generator,standby generator installer,41.1874,-73.1958,13,P1
ct-bridgeport-q3,generator,Generac dealer,41.1874,-73.1958,13,P2
ct-bridgeport-q4,generator,generator shop,41.1874,-73.1958,13,P2
ct-hartford-q0,generator,generator installation,41.7659,-72.6816,13,P1
ct-hartford-q1,generator,generator dealer,41.7659,-72.6816,13,P1
ct-hartford-q2,generator,standby generator installer,41.7659,-72.6816,13,P1
ct-hartford-q3,generator,Generac dealer,41.7659,-72.6816,13,P2
ct-hartford-q4,generator,generator shop,41.7659,-72.6816,13,P2
dc-washington-q0,generator,generator installation,38.9042,-77.0165,13,P1
dc-washington-q1,generator,generator dealer,38.9042,-77.0165,13,P1
dc-washington-q2,generator,standby generator installer,38.9042,-77.0165,13,P1
dc-washington-q3,generator,Generac dealer,38.9042,-77.0165,13,P2
dc-washington-q4,generator,generator shop,38.9042,-77.0165,13,P2
de-dover-q0,generator,generator installation,39.1606,-75.5217,13,P1
de-dover-q1,generator,generator dealer,39.1606,-75.5217,13,P1
de-dover-q2,generator,standby generator installer,39.1606,-75.5217,13,P1
de-dover-q3,generator,Generac dealer,39.1606,-75.5217,13,P2
de-dover-q4,generator,generator shop,39.1606,-75.5217,13,P2
fl-jacksonville-q0,generator,generator installation,30.3369,-81.6616,13,P1
fl-jacksonville-q1,generator,generator dealer,30.3369,-81.6616,13,P1
fl-jacksonville-q2,generator,standby generator installer,30.3369,-81.6616,13,P1
fl-jacksonville-q3,generator,Generac dealer,30.3369,-81.6616,13,P2
fl-jacksonville-q4,generator,generator shop,30.3369,-81.6616,13,P2
fl-miami-q0,generator,generator installation,25.7752,-80.2086,13,P1
fl-miami-q1,generator,generator dealer,25.7752,-80.2086,13,P1
fl-miami-q2,generator,standby generator installer,25.7752,-80.2086,13,P1
fl-miami-q3,generator,Generac dealer,25.7752,-80.2086,13,P2
fl-miami-q4,generator,generator shop,25.7752,-80.2086,13,P2
fl-tampa-q0,generator,generator installation,27.9701,-82.4797,13,P1
fl-tampa-q1,generator,generator dealer,27.9701,-82.4797,13,P1
fl-tampa-q2,generator,standby generator installer,27.9701,-82.4797,13,P1
fl-tampa-q3,generator,Generac dealer,27.9701,-82.4797,13,P2
fl-tampa-q4,generator,generator shop,27.9701,-82.4797,13,P2
fl-orlando-q0,generator,generator installation,28.4087,-81.2548,13,P1
fl-orlando-q1,generator,generator dealer,28.4087,-81.2548,13,P1
fl-orlando-q2,generator,standby generator installer,28.4087,-81.2548,13,P1
fl-orlando-q3,generator,Generac dealer,28.4087,-81.2548,13,P2
fl-orlando-q4,generator,generator shop,28.4087,-81.2548,13,P2
fl-port-st-lucie-q0,generator,generator installation,27.2806,-80.3883,13,P1
fl-port-st-lucie-q1,generator,generator dealer,27.2806,-80.3883,13,P1
fl-port-st-lucie-q2,generator,standby generator installer,27.2806,-80.3883,13,P1
fl-port-st-lucie-q3,generator,Generac dealer,27.2806,-80.3883,13,P2
fl-port-st-lucie-q4,generator,generator shop,27.2806,-80.3883,13,P2
fl-cape-coral-q0,generator,generator installation,26.6432,-81.9974,13,P1
fl-cape-coral-q1,generator,generator dealer,26.6432,-81.9974,13,P1
fl-cape-coral-q2,generator,standby generator installer,26.6432,-81.9974,13,P1
fl-cape-coral-q3,generator,Generac dealer,26.6432,-81.9974,13,P2
fl-cape-coral-q4,generator,generator shop,26.6432,-81.9974,13,P2
fl-tallahassee-q0,generator,generator installation,30.4535,-84.2523,13,P1
fl-tallahassee-q1,generator,generator dealer,30.4535,-84.2523,13,P1
fl-tallahassee-q2,generator,standby generator installer,30.4535,-84.2523,13,P1
fl-tallahassee-q3,generator,Generac dealer,30.4535,-84.2523,13,P2
fl-tallahassee-q4,generator,generator shop,30.4535,-84.2523,13,P2
fl-fort-lauderdale-q0,generator,generator installation,26.1412,-80.1467,13,P1
fl-fort-lauderdale-q1,generator,generator dealer,26.1412,-80.1467,13,P1
fl-fort-lauderdale-q2,generator,standby generator installer,26.1412,-80.1467,13,P1
fl-fort-lauderdale-q3,generator,Generac dealer,26.1412,-80.1467,13,P2
fl-fort-lauderdale-q4,generator,generator shop,26.1412,-80.1467,13,P2
fl-gainesville-q0,generator,generator installation,29.6795,-82.3468,13,P1
fl-gainesville-q1,generator,generator dealer,29.6795,-82.3468,13,P1
fl-gainesville-q2,generator,standby generator installer,29.6795,-82.3468,13,P1
fl-gainesville-q3,generator,Generac dealer,29.6795,-82.3468,13,P2
fl-gainesville-q4,generator,generator shop,29.6795,-82.3468,13,P2
fl-palm-bay-q0,generator,generator installation,27.9548,-80.665,13,P1
fl-palm-bay-q1,generator,generator dealer,27.9548,-80.665,13,P1
fl-palm-bay-q2,generator,standby generator installer,27.9548,-80.665,13,P1
fl-palm-bay-q3,generator,Generac dealer,27.9548,-80.665,13,P2
fl-palm-bay-q4,generator,generator shop,27.9548,-80.665,13,P2
fl-west-palm-beach-q0,generator,generator installation,26.7451,-80.127,13,P1
fl-west-palm-beach-q1,generator,generator dealer,26.7451,-80.127,13,P1
fl-west-palm-beach-q2,generator,standby generator installer,26.7451,-80.127,13,P1
fl-west-palm-beach-q3,generator,Generac dealer,26.7451,-80.127,13,P2
fl-west-palm-beach-q4,generator,generator shop,26.7451,-80.127,13,P2
fl-lakeland-q0,generator,generator installation,28.0555,-81.9548,13,P1
fl-lakeland-q1,generator,generator dealer,28.0555,-81.9548,13,P1
fl-lakeland-q2,generator,standby generator installer,28.0555,-81.9548,13,P1
fl-lakeland-q3,generator,Generac dealer,28.0555,-81.9548,13,P2
fl-lakeland-q4,generator,generator shop,28.0555,-81.9548,13,P2
fl-palm-coast-q0,generator,generator installation,29.5368,-81.2426,13,P1
fl-palm-coast-q1,generator,generator dealer,29.5368,-81.2426,13,P1
fl-palm-coast-q2,generator,standby generator installer,29.5368,-81.2426,13,P1
fl-palm-coast-q3,generator,Generac dealer,29.5368,-81.2426,13,P2
fl-palm-coast-q4,generator,generator shop,29.5368,-81.2426,13,P2
fl-pensacola-q0,generator,generator installation,30.441,-87.1912,13,P1
fl-pensacola-q1,generator,generator dealer,30.441,-87.1912,13,P1
fl-pensacola-q2,generator,standby generator installer,30.441,-87.1912,13,P1
fl-pensacola-q3,generator,Generac dealer,30.441,-87.1912,13,P2
fl-pensacola-q4,generator,generator shop,30.441,-87.1912,13,P2
fl-panama-city-q0,generator,generator installation,30.1663,-85.6702,13,P1
fl-panama-city-q1,generator,generator dealer,30.1663,-85.6702,13,P1
fl-panama-city-q2,generator,standby generator installer,30.1663,-85.6702,13,P1
fl-panama-city-q3,generator,Generac dealer,30.1663,-85.6702,13,P2
fl-panama-city-q4,generator,generator shop,30.1663,-85.6702,13,P2
fl-key-west-q0,generator,generator installation,24.5651,-81.7755,13,P1
fl-key-west-q1,generator,generator dealer,24.5651,-81.7755,13,P1
fl-key-west-q2,generator,standby generator installer,24.5651,-81.7755,13,P1
fl-key-west-q3,generator,Generac dealer,24.5651,-81.7755,13,P2
fl-key-west-q4,generator,generator shop,24.5651,-81.7755,13,P2
fl-wildwood-q0,generator,generator installation,28.8058,-82.0073,13,P1
fl-wildwood-q1,generator,generator dealer,28.8058,-82.0073,13,P1
fl-wildwood-q2,generator,standby generator installer,28.8058,-82.0073,13,P1
fl-wildwood-q3,generator,Generac dealer,28.8058,-82.0073,13,P2
fl-wildwood-q4,generator,generator shop,28.8058,-82.0073,13,P2
fl-marco-island-q0,generator,generator installation,25.932,-81.7048,13,P1
fl-marco-island-q1,generator,generator dealer,25.932,-81.7048,13,P1
fl-marco-island-q2,generator,standby generator installer,25.932,-81.7048,13,P1
fl-marco-island-q3,generator,Generac dealer,25.932,-81.7048,13,P2
fl-marco-island-q4,generator,generator shop,25.932,-81.7048,13,P2
ga-atlanta-q0,generator,generator installation,33.7629,-84.4227,13,P1
ga-atlanta-q1,generator,generator dealer,33.7629,-84.4227,13,P1
ga-atlanta-q2,generator,standby generator installer,33.7629,-84.4227,13,P1
ga-atlanta-q3,generator,Generac dealer,33.7629,-84.4227,13,P2
ga-atlanta-q4,generator,generator shop,33.7629,-84.4227,13,P2
ga-columbus-q0,generator,generator installation,32.5102,-84.8749,13,P1
ga-columbus-q1,generator,generator dealer,32.5102,-84.8749,13,P1
ga-columbus-q2,generator,standby generator installer,32.5102,-84.8749,13,P1
ga-columbus-q3,generator,Generac dealer,32.5102,-84.8749,13,P2
ga-columbus-q4,generator,generator shop,32.5102,-84.8749,13,P2
ga-augusta-richmond-county-q0,generator,generator installation,33.3655,-82.0734,13,P1
ga-augusta-richmond-county-q1,generator,generator dealer,33.3655,-82.0734,13,P1
ga-augusta-richmond-county-q2,generator,standby generator installer,33.3655,-82.0734,13,P1
ga-augusta-richmond-county-q3,generator,Generac dealer,33.3655,-82.0734,13,P2
ga-augusta-richmond-county-q4,generator,generator shop,33.3655,-82.0734,13,P2
ga-macon-bibb-county-q0,generator,generator installation,32.809,-83.6941,13,P1
ga-macon-bibb-county-q1,generator,generator dealer,32.809,-83.6941,13,P1
ga-macon-bibb-county-q2,generator,standby generator installer,32.809,-83.6941,13,P1
ga-macon-bibb-county-q3,generator,Generac dealer,32.809,-83.6941,13,P2
ga-macon-bibb-county-q4,generator,generator shop,32.809,-83.6941,13,P2
ga-savannah-q0,generator,generator installation,32.018,-81.1965,13,P1
ga-savannah-q1,generator,generator dealer,32.018,-81.1965,13,P1
ga-savannah-q2,generator,standby generator installer,32.018,-81.1965,13,P1
ga-savannah-q3,generator,Generac dealer,32.018,-81.1965,13,P2
ga-savannah-q4,generator,generator shop,32.018,-81.1965,13,P2
ga-athens-clarke-county-q0,generator,generator installation,33.9496,-83.3701,13,P1
ga-athens-clarke-county-q1,generator,generator dealer,33.9496,-83.3701,13,P1
ga-athens-clarke-county-q2,generator,standby generator installer,33.9496,-83.3701,13,P1
ga-athens-clarke-county-q3,generator,Generac dealer,33.9496,-83.3701,13,P2
ga-athens-clarke-county-q4,generator,generator shop,33.9496,-83.3701,13,P2
ga-albany-q0,generator,generator installation,31.5781,-84.1762,13,P1
ga-albany-q1,generator,generator dealer,31.5781,-84.1762,13,P1
ga-albany-q2,generator,standby generator installer,31.5781,-84.1762,13,P1
ga-albany-q3,generator,Generac dealer,31.5781,-84.1762,13,P2
ga-albany-q4,generator,generator shop,31.5781,-84.1762,13,P2
ga-valdosta-q0,generator,generator installation,30.8501,-83.2788,13,P1
ga-valdosta-q1,generator,generator dealer,30.8501,-83.2788,13,P1
ga-valdosta-q2,generator,standby generator installer,30.8501,-83.2788,13,P1
ga-valdosta-q3,generator,Generac dealer,30.8501,-83.2788,13,P2
ga-valdosta-q4,generator,generator shop,30.8501,-83.2788,13,P2
ga-rome-q0,generator,generator installation,34.2661,-85.1861,13,P1
ga-rome-q1,generator,generator dealer,34.2661,-85.1861,13,P1
ga-rome-q2,generator,standby generator installer,34.2661,-85.1861,13,P1
ga-rome-q3,generator,Generac dealer,34.2661,-85.1861,13,P2
ga-rome-q4,generator,generator shop,34.2661,-85.1861,13,P2
ga-dublin-q0,generator,generator installation,32.5355,-82.9288,13,P1
ga-dublin-q1,generator,generator dealer,32.5355,-82.9288,13,P1
ga-dublin-q2,generator,standby generator installer,32.5355,-82.9288,13,P1
ga-dublin-q3,generator,Generac dealer,32.5355,-82.9288,13,P2
ga-dublin-q4,generator,generator shop,32.5355,-82.9288,13,P2
ga-brunswick-q0,generator,generator installation,31.1361,-81.4669,13,P1
ga-brunswick-q1,generator,generator dealer,31.1361,-81.4669,13,P1
ga-brunswick-q2,generator,standby generator installer,31.1361,-81.4669,13,P1
ga-brunswick-q3,generator,Generac dealer,31.1361,-81.4669,13,P2
ga-brunswick-q4,generator,generator shop,31.1361,-81.4669,13,P2
hi-urban-honolulu-q0,generator,generator installation,21.3243,-157.8476,13,P1
hi-urban-honolulu-q1,generator,generator dealer,21.3243,-157.8476,13,P1
hi-urban-honolulu-q2,generator,standby generator installer,21.3243,-157.8476,13,P1
hi-urban-honolulu-q3,generator,Generac dealer,21.3243,-157.8476,13,P2
hi-urban-honolulu-q4,generator,generator shop,21.3243,-157.8476,13,P2
ia-des-moines-q0,generator,generator installation,41.5726,-93.6102,13,P1
ia-des-moines-q1,generator,generator dealer,41.5726,-93.6102,13,P1
ia-des-moines-q2,generator,standby generator installer,41.5726,-93.6102,13,P1
ia-des-moines-q3,generator,Generac dealer,41.5726,-93.6102,13,P2
ia-des-moines-q4,generator,generator shop,41.5726,-93.6102,13,P2
ia-cedar-rapids-q0,generator,generator installation,41.9642,-91.6792,13,P1
ia-cedar-rapids-q1,generator,generator dealer,41.9642,-91.6792,13,P1
ia-cedar-rapids-q2,generator,standby generator installer,41.9642,-91.6792,13,P1
ia-cedar-rapids-q3,generator,Generac dealer,41.9642,-91.6792,13,P2
ia-cedar-rapids-q4,generator,generator shop,41.9642,-91.6792,13,P2
ia-davenport-q0,generator,generator installation,41.5568,-90.6039,13,P1
ia-davenport-q1,generator,generator dealer,41.5568,-90.6039,13,P1
ia-davenport-q2,generator,standby generator installer,41.5568,-90.6039,13,P1
ia-davenport-q3,generator,Generac dealer,41.5568,-90.6039,13,P2
ia-davenport-q4,generator,generator shop,41.5568,-90.6039,13,P2
ia-sioux-city-q0,generator,generator installation,42.4954,-96.3895,13,P1
ia-sioux-city-q1,generator,generator dealer,42.4954,-96.3895,13,P1
ia-sioux-city-q2,generator,standby generator installer,42.4954,-96.3895,13,P1
ia-sioux-city-q3,generator,Generac dealer,42.4954,-96.3895,13,P2
ia-sioux-city-q4,generator,generator shop,42.4954,-96.3895,13,P2
ia-waterloo-q0,generator,generator installation,42.4923,-92.3519,13,P1
ia-waterloo-q1,generator,generator dealer,42.4923,-92.3519,13,P1
ia-waterloo-q2,generator,standby generator installer,42.4923,-92.3519,13,P1
ia-waterloo-q3,generator,Generac dealer,42.4923,-92.3519,13,P2
ia-waterloo-q4,generator,generator shop,42.4923,-92.3519,13,P2
ia-dubuque-q0,generator,generator installation,42.4989,-90.7073,13,P1
ia-dubuque-q1,generator,generator dealer,42.4989,-90.7073,13,P1
ia-dubuque-q2,generator,standby generator installer,42.4989,-90.7073,13,P1
ia-dubuque-q3,generator,Generac dealer,42.4989,-90.7073,13,P2
ia-dubuque-q4,generator,generator shop,42.4989,-90.7073,13,P2
ia-mason-city-q0,generator,generator installation,43.1478,-93.2004,13,P1
ia-mason-city-q1,generator,generator dealer,43.1478,-93.2004,13,P1
ia-mason-city-q2,generator,standby generator installer,43.1478,-93.2004,13,P1
ia-mason-city-q3,generator,Generac dealer,43.1478,-93.2004,13,P2
ia-mason-city-q4,generator,generator shop,43.1478,-93.2004,13,P2
ia-ottumwa-q0,generator,generator installation,41.0223,-92.4233,13,P1
ia-ottumwa-q1,generator,generator dealer,41.0223,-92.4233,13,P1
ia-ottumwa-q2,generator,standby generator installer,41.0223,-92.4233,13,P1
ia-ottumwa-q3,generator,Generac dealer,41.0223,-92.4233,13,P2
ia-ottumwa-q4,generator,generator shop,41.0223,-92.4233,13,P2
ia-fort-dodge-q0,generator,generator installation,42.5099,-94.1757,13,P1
ia-fort-dodge-q1,generator,generator dealer,42.5099,-94.1757,13,P1
ia-fort-dodge-q2,generator,standby generator installer,42.5099,-94.1757,13,P1
ia-fort-dodge-q3,generator,Generac dealer,42.5099,-94.1757,13,P2
ia-fort-dodge-q4,generator,generator shop,42.5099,-94.1757,13,P2
ia-burlington-q0,generator,generator installation,40.8071,-91.1237,13,P1
ia-burlington-q1,generator,generator dealer,40.8071,-91.1237,13,P1
ia-burlington-q2,generator,standby generator installer,40.8071,-91.1237,13,P1
ia-burlington-q3,generator,Generac dealer,40.8071,-91.1237,13,P2
ia-burlington-q4,generator,generator shop,40.8071,-91.1237,13,P2
ia-spirit-lake-q0,generator,generator installation,43.4167,-95.1131,13,P1
ia-spirit-lake-q1,generator,generator dealer,43.4167,-95.1131,13,P1
ia-spirit-lake-q2,generator,standby generator installer,43.4167,-95.1131,13,P1
ia-spirit-lake-q3,generator,Generac dealer,43.4167,-95.1131,13,P2
ia-spirit-lake-q4,generator,generator shop,43.4167,-95.1131,13,P2
id-boise-city-q0,generator,generator installation,43.5993,-116.2298,13,P1
id-boise-city-q1,generator,generator dealer,43.5993,-116.2298,13,P1
id-boise-city-q2,generator,standby generator installer,43.5993,-116.2298,13,P1
id-boise-city-q3,generator,Generac dealer,43.5993,-116.2298,13,P2
id-boise-city-q4,generator,generator shop,43.5993,-116.2298,13,P2
id-idaho-falls-q0,generator,generator installation,43.4896,-112.0353,13,P1
id-idaho-falls-q1,generator,generator dealer,43.4896,-112.0353,13,P1
id-idaho-falls-q2,generator,standby generator installer,43.4896,-112.0353,13,P1
id-idaho-falls-q3,generator,Generac dealer,43.4896,-112.0353,13,P2
id-idaho-falls-q4,generator,generator shop,43.4896,-112.0353,13,P2
id-twin-falls-q0,generator,generator installation,42.5638,-114.4606,13,P1
id-twin-falls-q1,generator,generator dealer,42.5638,-114.4606,13,P1
id-twin-falls-q2,generator,standby generator installer,42.5638,-114.4606,13,P1
id-twin-falls-q3,generator,Generac dealer,42.5638,-114.4606,13,P2
id-twin-falls-q4,generator,generator shop,42.5638,-114.4606,13,P2
id-lewiston-q0,generator,generator installation,46.3931,-116.9935,13,P1
id-lewiston-q1,generator,generator dealer,46.3931,-116.9935,13,P1
id-lewiston-q2,generator,standby generator installer,46.3931,-116.9935,13,P1
id-lewiston-q3,generator,Generac dealer,46.3931,-116.9935,13,P2
id-lewiston-q4,generator,generator shop,46.3931,-116.9935,13,P2
id-mccall-q0,generator,generator installation,44.9084,-116.1125,13,P1
id-mccall-q1,generator,generator dealer,44.9084,-116.1125,13,P1
id-mccall-q2,generator,standby generator installer,44.9084,-116.1125,13,P1
id-mccall-q3,generator,Generac dealer,44.9084,-116.1125,13,P2
id-mccall-q4,generator,generator shop,44.9084,-116.1125,13,P2
id-ketchum-q0,generator,generator installation,43.6872,-114.3725,13,P1
id-ketchum-q1,generator,generator dealer,43.6872,-114.3725,13,P1
id-ketchum-q2,generator,standby generator installer,43.6872,-114.3725,13,P1
id-ketchum-q3,generator,Generac dealer,43.6872,-114.3725,13,P2
id-ketchum-q4,generator,generator shop,43.6872,-114.3725,13,P2
id-salmon-q0,generator,generator installation,45.1744,-113.8948,13,P1
id-salmon-q1,generator,generator dealer,45.1744,-113.8948,13,P1
id-salmon-q2,generator,standby generator installer,45.1744,-113.8948,13,P1
id-salmon-q3,generator,Generac dealer,45.1744,-113.8948,13,P2
id-salmon-q4,generator,generator shop,45.1744,-113.8948,13,P2
id-bonners-ferry-q0,generator,generator installation,48.6934,-116.3184,13,P1
id-bonners-ferry-q1,generator,generator dealer,48.6934,-116.3184,13,P1
id-bonners-ferry-q2,generator,standby generator installer,48.6934,-116.3184,13,P1
id-bonners-ferry-q3,generator,Generac dealer,48.6934,-116.3184,13,P2
id-bonners-ferry-q4,generator,generator shop,48.6934,-116.3184,13,P2
il-chicago-q0,generator,generator installation,41.837,-87.6849,13,P1
il-chicago-q1,generator,generator dealer,41.837,-87.6849,13,P1
il-chicago-q2,generator,standby generator installer,41.837,-87.6849,13,P1
il-chicago-q3,generator,Generac dealer,41.837,-87.6849,13,P2
il-chicago-q4,generator,generator shop,41.837,-87.6849,13,P2
il-aurora-q0,generator,generator installation,41.7635,-88.2901,13,P1
il-aurora-q1,generator,generator dealer,41.7635,-88.2901,13,P1
il-aurora-q2,generator,standby generator installer,41.7635,-88.2901,13,P1
il-aurora-q3,generator,Generac dealer,41.7635,-88.2901,13,P2
il-aurora-q4,generator,generator shop,41.7635,-88.2901,13,P2
il-rockford-q0,generator,generator installation,42.2593,-89.0635,13,P1
il-rockford-q1,generator,generator dealer,42.2593,-89.0635,13,P1
il-rockford-q2,generator,standby generator installer,42.2593,-89.0635,13,P1
il-rockford-q3,generator,Generac dealer,42.2593,-89.0635,13,P2
il-rockford-q4,generator,generator shop,42.2593,-89.0635,13,P2
il-springfield-q0,generator,generator installation,39.7911,-89.6446,13,P1
il-springfield-q1,generator,generator dealer,39.7911,-89.6446,13,P1
il-springfield-q2,generator,standby generator installer,39.7911,-89.6446,13,P1
il-springfield-q3,generator,Generac dealer,39.7911,-89.6446,13,P2
il-springfield-q4,generator,generator shop,39.7911,-89.6446,13,P2
il-peoria-q0,generator,generator installation,40.7516,-89.6172,13,P1
il-peoria-q1,generator,generator dealer,40.7516,-89.6172,13,P1
il-peoria-q2,generator,standby generator installer,40.7516,-89.6172,13,P1
il-peoria-q3,generator,Generac dealer,40.7516,-89.6172,13,P2
il-peoria-q4,generator,generator shop,40.7516,-89.6172,13,P2
il-champaign-q0,generator,generator installation,40.1141,-88.2746,13,P1
il-champaign-q1,generator,generator dealer,40.1141,-88.2746,13,P1
il-champaign-q2,generator,standby generator installer,40.1141,-88.2746,13,P1
il-champaign-q3,generator,Generac dealer,40.1141,-88.2746,13,P2
il-champaign-q4,generator,generator shop,40.1141,-88.2746,13,P2
il-quincy-q0,generator,generator installation,39.9337,-91.3793,13,P1
il-quincy-q1,generator,generator dealer,39.9337,-91.3793,13,P1
il-quincy-q2,generator,standby generator installer,39.9337,-91.3793,13,P1
il-quincy-q3,generator,Generac dealer,39.9337,-91.3793,13,P2
il-quincy-q4,generator,generator shop,39.9337,-91.3793,13,P2
il-kankakee-q0,generator,generator installation,41.1017,-87.8637,13,P1
il-kankakee-q1,generator,generator dealer,41.1017,-87.8637,13,P1
il-kankakee-q2,generator,standby generator installer,41.1017,-87.8637,13,P1
